Company,Industry,Region,Founded_Year,Year,Revenue_USD,Expenses_USD,Profit_USD,Churn_Rate,Customer_Count,ARPU_USD,Market_Share_Percent
Brown and Sons,Cybersecurity,Europe,2016,2023,8942859.91,4604692.45,4338167.46,0.0163,18976,471.27,8.02
Brown and Sons,Cybersecurity,Europe,2016,2024,14300902.6,11535435.78,2765466.82,0.1826,18974,753.71,9.63
Bishop LLC,Cybersecurity,North America,2016,2020,66741569.4,45183810.59,21557758.81,0.1653,2600,25669.83,4.9
Bishop LLC,Cybersecurity,North America,2016,2021,112444930.88,94961378.3,17483552.58,0.0637,20483,5489.67,8.06
Bishop LLC,Cybersecurity,North America,2016,2022,136422798.13,115880777.18,20542020.95,0.1137,40377,3378.73,12.98
Bishop LLC,Cybersecurity,North America,2016,2023,90200820.3,70864332.48,19336487.81,0.2182,28685,3144.53,11.25
Bishop LLC,Cybersecurity,North America,2016,2024,152241240.26,134161745.62,18079494.64,0.023,41047,3708.95,11.96
Garcia LLC,HealthTech,South America,2016,2020,2628511.04,2323154.38,305356.66,0.1521,6285,418.22,12.4
Garcia LLC,HealthTech,South America,2016,2021,15149263.23,8609994.07,6539269.16,0.0847,23841,635.43,6.2
Garcia LLC,HealthTech,South America,2016,2022,190708408.19,161372069.79,29336338.4,0.0812,44830,4254.04,6.59
Garcia LLC,HealthTech,South America,2016,2023,81575944.18,59573910.45,22002033.72,0.15,10638,7668.35,1.19
Garcia LLC,HealthTech,South America,2016,2024,76882547.25,60276819.57,16605727.68,0.0148,26822,2866.4,14.57
"Mcbride, Gray and James",Cybersecurity,Asia,2019,2020,3748705.0,2159828.79,1588876.21,0.2358,1981,1892.33,0.79
"Mcbride, Gray and James",Cybersecurity,Asia,2019,2021,141612403.03,118971340.47,22641062.56,0.1142,41831,3385.35,4.72
"Mcbride, Gray and James",Cybersecurity,Asia,2019,2022,51806019.52,33019511.82,18786507.7,0.1204,26185,1978.46,5.38
"Mcbride, Gray and James",Cybersecurity,Asia,2019,2023,181378480.0,156055395.78,25323084.22,0.2444,26835,6759.03,2.0
"Mcbride, Gray and James",Cybersecurity,Asia,2019,2024,165097408.66,109614012.61,55483396.05,0.2478,27568,5988.73,0.25
Smith PLC,HealthTech,Australia,2019,2020,106895433.22,67204604.29,39690828.93,0.028,27149,3937.36,3.45
Smith PLC,HealthTech,Australia,2019,2021,175810769.24,121792796.74,54017972.5,0.1451,43402,4050.75,9.63
Smith PLC,HealthTech,Australia,2019,2022,100120026.69,50775812.7,49344213.99,0.0903,21765,4600.05,9.18
Smith PLC,HealthTech,Australia,2019,2023,20031104.05,13812806.44,6218297.61,0.0565,42457,471.8,14.24
Smith PLC,HealthTech,Australia,2019,2024,68437106.55,43121432.21,25315674.35,0.2316,21522,3179.87,9.77
"Thompson, Ho and Ryan",CRM,Europe,2013,2020,6785729.72,4224373.46,2561356.27,0.1699,14230,476.86,11.3
"Thompson, Ho and Ryan",CRM,Europe,2013,2021,29732782.75,19008460.77,10724321.99,0.1035,19227,1546.41,6.02
"Thompson, Ho and Ryan",CRM,Europe,2013,2022,44011715.75,38047871.51,5963844.24,0.234,6538,6731.68,5.43
"Thompson, Ho and Ryan",CRM,Europe,2013,2023,59567285.45,44431737.46,15135547.98,0.2267,49398,1205.86,6.01
"Thompson, Ho and Ryan",CRM,Europe,2013,2024,62067249.22,48768677.59,13298571.63,0.0233,33267,1865.73,7.92
Guzman-Brown,AI/ML,Asia,2013,2020,124223633.06,82243879.72,41979753.34,0.083,19675,6313.78,14.4
Guzman-Brown,AI/ML,Asia,2013,2021,89901102.14,72104063.03,17797039.12,0.1902,47126,1907.68,2.6
Guzman-Brown,AI/ML,Asia,2013,2022,85068849.62,59039664.41,26029185.21,0.0715,26465,3214.39,3.3
Guzman-Brown,AI/ML,Asia,2013,2023,16683502.94,14290780.8,2392722.15,0.2134,25241,660.97,14.76
Guzman-Brown,AI/ML,Asia,2013,2024,79704080.01,51402609.66,28301470.35,0.0865,19680,4050.0,8.58
"Johnson, Green and Keith",AI/ML,Europe,2004,2020,120802866.54,69138789.51,51664077.04,0.1398,23551,5129.42,6.75
"Johnson, Green and Keith",AI/ML,Europe,2004,2021,113834026.16,78340808.07,35493218.09,0.0215,36533,3115.92,6.72
"Johnson, Green and Keith",AI/ML,Europe,2004,2022,118610842.4,65909094.22,52701748.19,0.0108,22751,5213.43,1.14
"Johnson, Green and Keith",AI/ML,Europe,2004,2023,83867706.3,57425163.05,26442543.25,0.0715,12223,6861.47,3.15
"Johnson, Green and Keith",AI/ML,Europe,2004,2024,37938576.4,19181466.71,18757109.69,0.1952,18234,2080.65,10.61
"Adkins, Roberts and Smith",E-Commerce,Australia,2011,2020,39263596.37,24112214.24,15151382.14,0.1242,2082,18858.6,5.36
"Adkins, Roberts and Smith",E-Commerce,Australia,2011,2021,30326015.08,26379189.48,3946825.6,0.035,49737,609.73,6.89
"Adkins, Roberts and Smith",E-Commerce,Australia,2011,2022,16098930.07,13192669.89,2906260.18,0.0684,40925,393.38,0.68
"Adkins, Roberts and Smith",E-Commerce,Australia,2011,2023,27398800.95,16161333.72,11237467.23,0.2047,34012,805.56,12.16
"Adkins, Roberts and Smith",E-Commerce,Australia,2011,2024,193636264.97,133832917.54,59803347.42,0.1846,13803,14028.56,2.85
"Small, Holland and Wallace",E-Commerce,Australia,2017,2020,11861959.76,7182062.95,4679896.81,0.0256,38956,304.5,12.51
"Small, Holland and Wallace",E-Commerce,Australia,2017,2021,66611410.95,52698529.68,13912881.27,0.0325,46486,1432.93,4.82
"Small, Holland and Wallace",E-Commerce,Australia,2017,2022,150451069.98,83425239.51,67025830.47,0.2255,36383,4135.2,0.66
"Small, Holland and Wallace",E-Commerce,Australia,2017,2023,58456368.69,33797662.25,24658706.43,0.0127,4871,12000.9,14.25
"Small, Holland and Wallace",E-Commerce,Australia,2017,2024,67157328.54,36127169.72,31030158.82,0.2492,32753,2050.42,10.44
"Barker, Cooper and Hood",HealthTech,South America,2001,2020,34777077.37,27562280.15,7214797.22,0.1359,46344,750.41,9.55
"Barker, Cooper and Hood",HealthTech,South America,2001,2021,74102258.18,62316007.96,11786250.22,0.1916,39698,1866.65,12.0
"Barker, Cooper and Hood",HealthTech,South America,2001,2022,171600502.91,118891247.56,52709255.34,0.198,15322,11199.62,7.43
"Barker, Cooper and Hood",HealthTech,South America,2001,2023,80000964.41,59562874.41,20438089.99,0.0207,9031,8858.48,7.95
"Barker, Cooper and Hood",HealthTech,South America,2001,2024,91406179.47,66895096.89,24511082.58,0.2205,46414,1969.37,2.7
Gibbs-Dickerson,AI/ML,North America,2009,2020,122026320.41,88237952.69,33788367.72,0.1663,34216,3566.35,11.31
Gibbs-Dickerson,AI/ML,North America,2009,2021,8059888.27,4943327.22,3116561.05,0.1297,2620,3076.29,10.68
Gibbs-Dickerson,AI/ML,North America,2009,2022,11477388.58,7611161.49,3866227.09,0.1792,13204,869.24,3.86
Gibbs-Dickerson,AI/ML,North America,2009,2023,53582454.2,40632440.0,12950014.19,0.0382,27437,1952.93,7.29
Gibbs-Dickerson,AI/ML,North America,2009,2024,120275161.59,82867763.64,37407397.96,0.1776,9990,12039.56,3.11
"Palmer, Atkins and Christian",HealthTech,North America,2015,2020,3149146.23,1953677.06,1195469.17,0.1897,17204,183.05,6.69
"Palmer, Atkins and Christian",HealthTech,North America,2015,2021,99779516.25,62347009.83,37432506.42,0.1256,45040,2215.35,10.63
"Palmer, Atkins and Christian",HealthTech,North America,2015,2022,145041817.76,77454861.45,67586956.31,0.0628,46139,3143.58,13.47
"Palmer, Atkins and Christian",HealthTech,North America,2015,2023,172832132.04,121610447.33,51221684.71,0.114,42535,4063.29,12.31
"Palmer, Atkins and Christian",HealthTech,North America,2015,2024,27878254.24,15872463.5,12005790.74,0.0918,42277,659.42,3.86
Phillips Group,HealthTech,Asia,2013,2020,140443318.15,106444440.3,33998877.85,0.1086,24711,5683.43,1.1
Phillips Group,HealthTech,Asia,2013,2021,188584014.52,168693443.14,19890571.38,0.0313,41178,4579.73,5.65
Phillips Group,HealthTech,Asia,2013,2022,155725490.99,114983143.66,40742347.33,0.1646,11745,13258.88,5.41
Phillips Group,HealthTech,Asia,2013,2023,52717875.26,31727922.78,20989952.49,0.2377,22087,2386.83,13.36
Phillips Group,HealthTech,Asia,2013,2024,140660658.07,81678828.82,58981829.24,0.1131,39881,3527.01,2.11
"Henry, Harmon and Martin",E-Commerce,North America,2018,2020,191018227.65,105333354.01,85684873.63,0.1774,24397,7829.58,7.66
"Henry, Harmon and Martin",E-Commerce,North America,2018,2021,69917064.35,40111405.12,29805659.23,0.0355,11002,6354.94,3.51
"Henry, Harmon and Martin",E-Commerce,North America,2018,2022,26081332.35,16831770.19,9249562.16,0.0713,34709,751.43,11.97
"Henry, Harmon and Martin",E-Commerce,North America,2018,2023,10665637.75,7751554.53,2914083.22,0.1056,31222,341.61,7.18
"Henry, Harmon and Martin",E-Commerce,North America,2018,2024,171212297.42,117887755.54,53324541.88,0.2185,23212,7376.03,2.02
Gonzalez Ltd,FinTech,Asia,2019,2020,28201450.11,21737673.29,6463776.82,0.172,35094,803.6,0.9
Gonzalez Ltd,FinTech,Asia,2019,2021,101191921.77,65773314.21,35418607.56,0.1602,4332,23359.17,4.28
Gonzalez Ltd,FinTech,Asia,2019,2022,112246080.11,87943842.03,24302238.07,0.0423,46134,2433.04,8.4
Gonzalez Ltd,FinTech,Asia,2019,2023,83428527.21,57076366.5,26352160.7,0.0378,23455,3556.96,7.65
Gonzalez Ltd,FinTech,Asia,2019,2024,18990532.8,16859996.5,2130536.3,0.0193,42388,448.02,9.72
Hicks-Richard,CRM,Australia,2015,2020,95495172.05,75515819.93,19979352.12,0.2498,4206,22704.51,4.29
Hicks-Richard,CRM,Australia,2015,2021,182223896.88,113278392.69,68945504.19,0.1179,2067,88158.63,6.14
Hicks-Richard,CRM,Australia,2015,2022,192474794.15,102506508.13,89968286.03,0.1146,37834,5087.35,5.87
Hicks-Richard,CRM,Australia,2015,2023,120840104.32,85247989.14,35592115.18,0.1767,13818,8745.12,9.71
Hicks-Richard,CRM,Australia,2015,2024,48420872.06,38380473.9,10040398.16,0.0717,5076,9539.18,1.47
"Guerrero, Campos and Miranda",CRM,South America,2018,2020,73436103.41,54701350.94,18734752.47,0.0467,29400,2497.83,7.47
"Guerrero, Campos and Miranda",CRM,South America,2018,2021,28132633.61,24822332.21,3310301.39,0.2021,19510,1441.96,8.87
"Guerrero, Campos and Miranda",CRM,South America,2018,2022,158393885.26,120774697.17,37619188.09,0.1561,36844,4299.04,2.49
"Guerrero, Campos and Miranda",CRM,South America,2018,2023,130221946.58,113523625.18,16698321.4,0.0469,44446,2929.89,0.19
"Guerrero, Campos and Miranda",CRM,South America,2018,2024,130961339.65,76086557.34,54874782.31,0.2236,31161,4202.73,9.34
Owens Ltd,FinTech,Europe,2011,2020,23064904.27,16100886.29,6964017.99,0.1562,26741,862.53,7.03
Owens Ltd,FinTech,Europe,2011,2021,194253483.93,149849578.16,44403905.77,0.0124,4055,47904.68,11.28
Owens Ltd,FinTech,Europe,2011,2022,44521225.83,37121330.51,7399895.32,0.1109,23757,1874.03,3.53
Owens Ltd,FinTech,Europe,2011,2023,52684190.25,27016833.21,25667357.04,0.0812,26727,1971.2,6.55
Owens Ltd,FinTech,Europe,2011,2024,40024314.72,34491759.18,5532555.54,0.0575,20561,1946.61,7.26
Stone-Martin,Cybersecurity,Europe,2012,2020,125218440.58,95750788.0,29467652.58,0.0847,16729,7485.11,13.69
Stone-Martin,Cybersecurity,Europe,2012,2021,189935760.01,157704304.1,32231455.91,0.0944,34913,5440.26,3.42
Stone-Martin,Cybersecurity,Europe,2012,2022,199935294.64,113685023.45,86250271.19,0.1952,38016,5259.24,2.89
Stone-Martin,Cybersecurity,Europe,2012,2023,8459595.84,7430337.69,1029258.14,0.2322,45740,184.95,10.57
Stone-Martin,Cybersecurity,Europe,2012,2024,112299054.67,94463993.43,17835061.24,0.0856,26842,4183.71,11.19
Rodriguez-Allen,CRM,South America,2001,2020,72073353.6,61736739.23,10336614.37,0.0498,13985,5153.62,13.7
Rodriguez-Allen,CRM,South America,2001,2021,20325978.28,16030598.17,4295380.11,0.0437,1533,13258.96,6.23
Rodriguez-Allen,CRM,South America,2001,2022,33434067.19,29056630.82,4377436.37,0.0106,42721,782.61,14.07
Rodriguez-Allen,CRM,South America,2001,2023,147858033.57,101012147.95,46845885.63,0.1466,8493,17409.4,11.41
Rodriguez-Allen,CRM,South America,2001,2024,113101708.87,70133259.21,42968449.67,0.1061,36934,3062.27,3.29
"Dyer, Cox and Martin",Cybersecurity,Europe,2003,2020,27883850.28,20314656.09,7569194.19,0.0709,48941,569.74,9.94
"Dyer, Cox and Martin",Cybersecurity,Europe,2003,2021,123699278.15,103868757.15,19830521.0,0.1253,16976,7286.72,12.55
"Dyer, Cox and Martin",Cybersecurity,Europe,2003,2022,151505971.1,121383122.9,30122848.2,0.1343,5090,29765.42,8.04
"Dyer, Cox and Martin",Cybersecurity,Europe,2003,2023,29303966.7,21582288.32,7721678.38,0.0855,48774,600.81,8.22
"Dyer, Cox and Martin",Cybersecurity,Europe,2003,2024,29835796.59,25297058.27,4538738.32,0.1722,19584,1523.48,1.47
Knight-Gomez,E-Commerce,Australia,2017,2020,80260311.75,55100405.22,25159906.54,0.2166,14565,5510.49,10.09
Knight-Gomez,E-Commerce,Australia,2017,2021,186390792.23,122859758.16,63531034.06,0.2387,38937,4786.98,0.85
Knight-Gomez,E-Commerce,Australia,2017,2022,133838174.19,70756462.02,63081712.17,0.1795,23580,5675.92,8.54
Knight-Gomez,E-Commerce,Australia,2017,2023,31578140.26,21715226.65,9862913.62,0.2095,44154,715.18,7.39
Knight-Gomez,E-Commerce,Australia,2017,2024,39807874.06,20153490.58,19654383.47,0.1103,21373,1862.53,1.5
Mcknight-Atkinson,EdTech,North America,2013,2020,122483913.37,73717034.71,48766878.65,0.2318,7106,17236.69,14.53
Mcknight-Atkinson,EdTech,North America,2013,2021,177659400.28,107251237.97,70408162.31,0.0394,21584,8231.07,5.59
Mcknight-Atkinson,EdTech,North America,2013,2022,143179584.05,73896596.26,69282987.79,0.1027,20615,6945.41,2.59
Mcknight-Atkinson,EdTech,North America,2013,2023,6570925.15,3636037.82,2934887.33,0.1671,10711,613.47,14.82
Mcknight-Atkinson,EdTech,North America,2013,2024,70579973.62,52211654.68,18368318.93,0.2349,17388,4059.12,5.65
"Lyons, Lopez and Craig",Cybersecurity,Asia,2016,2020,151485789.16,81134306.29,70351482.87,0.2167,43773,3460.71,0.82
"Lyons, Lopez and Craig",Cybersecurity,Asia,2016,2021,130936077.01,77064256.51,53871820.51,0.0296,42462,3083.61,7.69
"Lyons, Lopez and Craig",Cybersecurity,Asia,2016,2022,107404850.14,65201908.36,42202941.78,0.2288,31802,3377.3,14.46
"Lyons, Lopez and Craig",Cybersecurity,Asia,2016,2023,89855623.29,73505043.38,16350579.91,0.0132,25914,3467.45,4.18
"Lyons, Lopez and Craig",Cybersecurity,Asia,2016,2024,28002003.45,23176300.59,4825702.86,0.2491,37535,746.02,9.31
Coleman and Sons,E-Commerce,Asia,2003,2020,95106522.0,76824638.92,18281883.09,0.0353,23631,4024.65,10.36
Coleman and Sons,E-Commerce,Asia,2003,2021,148848840.28,118154327.12,30694513.16,0.1229,22134,6724.9,7.11
Coleman and Sons,E-Commerce,Asia,2003,2022,64274479.3,50138916.0,14135563.3,0.2083,29349,2190.01,0.99
Coleman and Sons,E-Commerce,Asia,2003,2023,198586959.85,105008523.43,93578436.43,0.0211,49952,3975.56,14.54
Coleman and Sons,E-Commerce,Asia,2003,2024,65097680.44,43221842.69,21875837.75,0.1622,13699,4752.0,4.46
"Calderon, Marshall and Lang",EdTech,South America,2000,2020,104849717.48,72002855.38,32846862.09,0.2166,40051,2617.91,8.59
"Calderon, Marshall and Lang",EdTech,South America,2000,2021,175567845.12,152969931.6,22597913.51,0.1369,18375,9554.71,14.25
"Calderon, Marshall and Lang",EdTech,South America,2000,2022,24736148.28,21832658.45,2903489.83,0.0984,26010,951.02,0.37
"Calderon, Marshall and Lang",EdTech,South America,2000,2023,145047339.45,121000550.31,24046789.13,0.1058,24225,5987.51,7.67
"Calderon, Marshall and Lang",EdTech,South America,2000,2024,83282294.79,70494423.43,12787871.37,0.1882,5521,15084.64,10.22
Coffey Ltd,HealthTech,South America,2005,2020,77700580.58,52742727.99,24957852.59,0.0714,15425,5037.31,10.35
Coffey Ltd,HealthTech,South America,2005,2021,197222914.9,159120436.22,38102478.68,0.2361,9816,20091.98,3.15
Coffey Ltd,HealthTech,South America,2005,2022,18689853.31,13980246.57,4709606.74,0.0454,22608,826.69,5.27
Coffey Ltd,HealthTech,South America,2005,2023,172756061.75,145409999.78,27346061.97,0.0154,35579,4855.56,11.12
Coffey Ltd,HealthTech,South America,2005,2024,87841934.39,52339558.39,35502376.0,0.1591,9644,9108.45,14.15
"King, Klein and Perkins",E-Commerce,Europe,2017,2020,133219039.83,102424396.59,30794643.24,0.0705,14421,9237.85,12.54
"King, Klein and Perkins",E-Commerce,Europe,2017,2021,152837440.48,96537989.05,56299451.43,0.1381,19366,7892.05,3.46
"King, Klein and Perkins",E-Commerce,Europe,2017,2022,14850045.01,11143076.01,3706969.0,0.11,14888,997.45,10.8
"King, Klein and Perkins",E-Commerce,Europe,2017,2023,188839466.79,146801301.7,42038165.09,0.2357,36059,5236.96,5.65
"King, Klein and Perkins",E-Commerce,Europe,2017,2024,57450534.71,35014966.36,22435568.35,0.0519,49461,1161.53,10.88
"Lynn, Bates and Moore",HealthTech,Asia,2008,2020,127495450.43,92769106.52,34726343.91,0.1018,40063,3182.37,14.85
"Lynn, Bates and Moore",HealthTech,Asia,2008,2021,19951093.52,15300452.35,4650641.17,0.078,15329,1301.53,12.53
"Lynn, Bates and Moore",HealthTech,Asia,2008,2022,71623724.72,37613221.44,34010503.28,0.1594,43723,1638.12,11.12
"Lynn, Bates and Moore",HealthTech,Asia,2008,2023,157160383.83,97555052.71,59605331.12,0.133,38275,4106.08,5.91
"Lynn, Bates and Moore",HealthTech,Asia,2008,2024,122078639.56,97923619.35,24155020.21,0.2264,29702,4110.12,6.62
Hayden Inc,Cybersecurity,South America,2015,2020,199596489.09,114216792.16,85379696.93,0.0192,48540,4112.0,12.54
Hayden Inc,Cybersecurity,South America,2015,2021,60190236.47,31465083.66,28725152.81,0.0226,39065,1540.77,6.5
Hayden Inc,Cybersecurity,South America,2015,2022,89374984.95,47033692.92,42341292.04,0.1063,5697,15688.08,7.45
Hayden Inc,Cybersecurity,South America,2015,2023,139916318.73,85133503.51,54782815.22,0.0812,45231,3093.37,14.15
Hayden Inc,Cybersecurity,South America,2015,2024,54878066.17,37100738.24,17777327.93,0.201,5544,9898.64,1.75
Acevedo PLC,AI/ML,Asia,2012,2020,38975764.35,27442304.58,11533459.77,0.137,25789,1511.33,6.99
Acevedo PLC,AI/ML,Asia,2012,2021,57329599.6,33961283.11,23368316.5,0.2198,25091,2284.87,5.22
Acevedo PLC,AI/ML,Asia,2012,2022,134336314.86,79429178.89,54907135.97,0.0862,9820,13679.87,5.33
Acevedo PLC,AI/ML,Asia,2012,2023,73497728.84,61803187.9,11694540.95,0.1429,13270,5538.64,14.75
Acevedo PLC,AI/ML,Asia,2012,2024,116772276.81,58436911.91,58335364.89,0.2262,8572,13622.52,0.47
"Graves, Avila and Martin",FinTech,North America,2007,2020,56378102.2,34347376.67,22030725.54,0.0826,38355,1469.9,5.14
"Graves, Avila and Martin",FinTech,North America,2007,2021,51676690.52,38112540.28,13564150.24,0.0599,43596,1185.35,14.0
"Graves, Avila and Martin",FinTech,North America,2007,2022,54369588.92,30444670.95,23924917.97,0.0316,7598,7155.78,1.8
"Graves, Avila and Martin",FinTech,North America,2007,2023,29477625.05,18276486.93,11201138.12,0.0776,29878,986.6,3.74
"Graves, Avila and Martin",FinTech,North America,2007,2024,153578574.11,81036246.71,72542327.4,0.0454,8443,18190.05,13.4
"Bradley, Bush and Williams",EdTech,North America,2007,2020,46013628.66,23989918.76,22023709.9,0.1576,21529,2137.29,6.66
"Bradley, Bush and Williams",EdTech,North America,2007,2021,142009881.56,104386865.74,37623015.82,0.0863,2908,48834.21,10.99
"Bradley, Bush and Williams",EdTech,North America,2007,2022,10382319.29,5237669.55,5144649.74,0.1199,3928,2643.16,4.7
"Bradley, Bush and Williams",EdTech,North America,2007,2023,83212426.31,53178254.76,30034171.55,0.0379,5963,13954.79,8.27
"Bradley, Bush and Williams",EdTech,North America,2007,2024,24978584.96,12720163.07,12258421.88,0.0223,19409,1286.96,14.18
Paul LLC,Cybersecurity,South America,2013,2020,15449388.44,8393098.74,7056289.7,0.1321,38146,405.01,14.18
Paul LLC,Cybersecurity,South America,2013,2021,156362511.22,115839717.28,40522793.94,0.1192,34844,4487.5,9.63
Paul LLC,Cybersecurity,South America,2013,2022,154886161.64,130761201.51,24124960.12,0.0132,26444,5857.14,0.38
Paul LLC,Cybersecurity,South America,2013,2023,141960823.42,107073744.64,34887078.78,0.0456,37368,3798.99,12.57
Paul LLC,Cybersecurity,South America,2013,2024,7471102.91,6227883.78,1243219.13,0.0437,25892,288.55,5.16
Ramirez-Mcdonald,HealthTech,Europe,2017,2020,93697370.72,52755792.96,40941577.76,0.1517,25506,3673.54,6.11
Ramirez-Mcdonald,HealthTech,Europe,2017,2021,80911655.44,45954152.56,34957502.88,0.1019,19443,4161.48,12.03
Ramirez-Mcdonald,HealthTech,Europe,2017,2022,99710765.32,54459130.83,45251634.49,0.1151,42992,2319.29,2.74
Ramirez-Mcdonald,HealthTech,Europe,2017,2023,172809465.93,113553854.82,59255611.11,0.011,31399,5503.66,6.12
Ramirez-Mcdonald,HealthTech,Europe,2017,2024,131419833.5,66701992.17,64717841.33,0.0406,27074,4854.1,13.84
"Holland, Lloyd and Holland",FinTech,South America,2014,2020,65370960.3,33657696.29,31713264.01,0.0966,11222,5825.25,2.97
"Holland, Lloyd and Holland",FinTech,South America,2014,2021,150989458.98,132090917.59,18898541.39,0.031,39349,3837.19,14.72
"Holland, Lloyd and Holland",FinTech,South America,2014,2022,71198066.1,61849116.97,9348949.12,0.2339,5901,12065.42,1.07
